transaction_id,customer_id,amount,timestamp
TXN900,CUST1382,-10.21,2026-05-06 07:33:34.635636
TXN901,CUST1195,129.95,2026-05-27 15:33:34.635637
TXN902,CUST1022,141.84,2026-05-12 23:33:34.635639
TXN903,CUST1483,140.21,2026-04-22 23:33:34.635640
TXN904,CUST1120,181.79,2026-06-01 13:33:34.635641
TXN905,CUST1213,66.45,2026-05-28 17:33:34.635642
TXN906,CUST1312,154.01,2026-05-12 16:33:34.635643
TXN907,CUST1274,179.63,2026-04-22 22:33:34.635644
TXN908,CUST1194,31.07,2026-05-08 22:33:34.635645
TXN909,CUST1177,135.98,2026-05-19 23:33:34.635646
TXN910,CUST1291,94.79,2026-04-27 00:33:34.635647
TXN911,CUST1207,115.92,2026-05-29 20:33:34.635648
TXN912,CUST1166,137.38,2026-04-26 19:33:34.635649
TXN913,CUST1255,95.64,2026-04-28 01:33:34.635650
TXN914,CUST1230,86.21,2026-05-15 08:33:34.635651
TXN915,CUST1444,121.71,2026-05-29 20:33:34.635652
TXN916,CUST1389,65.64,2026-05-11 16:33:34.635653
TXN917,CUST1469,65.71,2026-04-25 06:33:34.635654
TXN918,CUST1006,153.97,2026-05-14 15:33:34.635655
TXN919,CUST1029,62.56,2026-06-02 11:33:34.635656
TXN920,CUST1403,153.32,2026-05-03 07:33:34.635657
TXN921,CUST1033,143.13,2026-05-27 23:33:34.635658
TXN922,CUST1136,33.71,2026-05-16 15:33:34.635659
TXN923,CUST1375,86.12,2026-04-26 23:33:34.635660
TXN924,CUST1079,179.71,2026-05-06 04:33:34.635661
TXN925,CUST1424,70.94,2026-04-22 17:33:34.635662
TXN926,CUST1443,96.78,2026-05-27 12:33:34.635663
TXN927,CUST1468,143.1,2026-05-30 22:33:34.635664
TXN928,CUST1058,159.17,2026-05-14 02:33:34.635665
TXN929,CUST1480,107.42,2026-04-30 18:33:34.635667
TXN930,CUST1026,90.12,2026-04-22 18:33:34.635668
TXN931,CUST1491,191.12,2026-05-22 19:33:34.635669
TXN932,CUST1438,206.94,2026-05-19 16:33:34.635670
TXN933,CUST1229,168.94,2026-05-07 12:33:34.635671
TXN934,CUST1291,124.27,2026-05-04 13:33:34.635672
TXN935,CUST1003,79.59,2026-05-17 03:33:34.635673
TXN936,CUST1474,78.48,2026-05-06 09:33:34.635674
TXN937,CUST1099,146.13,2026-05-30 16:33:34.635675
TXN938,CUST1405,140.92,2026-04-27 18:33:34.635676
TXN939,CUST1498,190.08,2026-05-20 02:33:34.635677
TXN940,CUST1039,152.52,2026-04-27 18:33:34.635678
TXN941,CUST1275,44.85,2026-05-05 08:33:34.635679
TXN942,CUST1383,172.6,2026-04-27 11:33:34.635680
TXN943,CUST1291,70.1,2026-05-11 08:33:34.635682
TXN944,CUST1159,100.8,2026-05-17 21:33:34.635683
TXN945,CUST1075,132.51,2026-04-23 09:33:34.635684
TXN946,CUST1380,219.78,2026-05-20 14:33:34.635685
TXN947,CUST1294,275.5,2026-05-07 09:33:34.635686
TXN948,CUST1132,150.34,2026-05-03 11:33:34.635687
TXN949,CUST1177,110.84,2026-04-26 06:33:34.635688
TXN950,CUST1471,146.73,2026-05-01 17:33:34.635689
TXN951,CUST1084,164.38,2026-05-13 07:33:34.635690
TXN952,CUST1022,103.97,2026-04-26 21:33:34.635691
TXN953,CUST1468,209.76,2026-05-11 00:33:34.635692
TXN954,CUST1027,131.5,2026-06-01 14:33:34.635693
TXN955,CUST1198,144.89,2026-05-07 18:33:34.635694
TXN956,CUST1345,153.3,2026-05-31 04:33:34.635695
TXN957,CUST1390,141.08,2026-05-24 02:33:34.635696
TXN958,CUST1240,161.95,2026-05-07 04:33:34.635697
TXN959,CUST1448,89.14,2026-05-04 22:33:34.635698
TXN960,CUST1092,92.08,2026-04-24 19:33:34.635699
TXN961,CUST1486,64.99,2026-05-21 20:33:34.635700
TXN962,CUST1021,141.98,2026-05-24 10:33:34.635701
TXN963,CUST1309,158.95,2026-05-02 06:33:34.635702
TXN964,CUST1473,142.89,2026-05-30 06:33:34.635703
TXN965,CUST1365,203.72,2026-05-15 14:33:34.635704
TXN966,CUST1451,119.72,2026-05-29 22:33:34.635705
TXN967,CUST1084,153.44,2026-05-01 16:33:34.635706
TXN968,CUST1266,65.41,2026-05-07 02:33:34.635707
TXN969,CUST1149,100.65,2026-05-04 02:33:34.635708
TXN970,CUST1449,154.78,2026-04-26 21:33:34.635709
TXN971,CUST1462,162.46,2026-05-29 20:33:34.635710
TXN972,CUST1395,105.3,2026-05-15 04:33:34.635711
TXN973,CUST1261,116.42,2026-05-27 00:33:34.635714
TXN974,CUST1058,44.11,2026-05-04 12:33:34.635715
TXN975,CUST1388,102.15,2026-05-21 08:33:34.635716
TXN976,CUST1430,164.52,2026-04-25 13:33:34.635717
TXN977,CUST1014,148.76,2026-06-01 21:33:34.635718
TXN978,CUST1164,145.03,2026-06-01 03:33:34.635719
TXN979,CUST1453,122.49,2026-05-20 06:33:34.635720
TXN980,CUST1165,120.35,2026-04-30 03:33:34.635721
TXN981,CUST1327,86.98,2026-05-31 17:33:34.635722
TXN982,CUST1031,154.94,2026-05-21 14:33:34.635723
TXN983,CUST1287,141.05,2026-05-18 19:33:34.635724
TXN984,CUST1286,144.6,2026-05-18 03:33:34.635725
TXN985,CUST1011,93.7,2026-05-15 17:33:34.635726
TXN986,CUST1278,12.33,2026-05-27 21:33:34.635728
TXN987,CUST1275,174.86,2026-05-23 16:33:34.635729
TXN988,CUST1047,96.06,2026-05-11 11:33:34.635730
TXN989,CUST1211,76.86,2026-05-16 13:33:34.635731
TXN990,CUST1027,154.67,2026-05-09 23:33:34.635732
TXN991,CUST1072,100.4,2026-05-05 00:33:34.635733
TXN992,CUST1060,173.0,2026-04-30 07:33:34.635734
TXN993,CUST1438,150.85,2026-05-26 10:33:34.635735
TXN994,CUST1482,154.18,2026-05-26 20:33:34.635736
TXN995,CUST1147,51.7,2026-05-26 15:33:34.635737
TXN996,CUST1093,180.6,2026-05-30 18:33:34.635738
TXN997,CUST1315,133.06,2026-05-08 02:33:34.635739
TXN998,CUST1007,101.54,2026-04-26 23:33:34.635740
TXN999,CUST1079,127.17,2026-05-17 19:33:34.635741
TXN1000,CUST1027,31.19,2026-05-07 16:33:34.635742
TXN1001,CUST1176,140.43,2026-05-04 23:33:34.635743
TXN1002,CUST1050,68.53,2026-05-23 20:33:34.635744
TXN1003,CUST1322,52.37,2026-05-12 21:33:34.635745
TXN1004,CUST1202,43.88,2026-04-25 04:33:34.635746
TXN1005,CUST1395,175.63,2026-05-09 05:33:34.635747
TXN1006,CUST1357,88.54,2026-05-28 00:33:34.635748
TXN1007,CUST1457,196.69,2026-05-24 05:33:34.635749
TXN1008,CUST1436,93.21,2026-05-14 10:33:34.635750
TXN1009,CUST1183,34.63,2026-05-06 21:33:34.635751
TXN1010,CUST1024,64.17,2026-05-23 06:33:34.635752
TXN1011,CUST1323,181.79,2026-05-14 12:33:34.635753
TXN1012,CUST1386,112.21,2026-05-23 05:33:34.635754
TXN1013,CUST1395,92.59,2026-05-05 16:33:34.635755
TXN1014,CUST1412,128.0,2026-06-02 17:33:34.635756
TXN1015,CUST1046,145.09,2026-04-25 18:33:34.635757
TXN1016,CUST1014,175.87,2026-04-29 19:33:34.635758
TXN1017,CUST1155,192.42,2026-05-14 06:33:34.635759
TXN1018,CUST1225,102.01,2026-04-25 16:33:34.635760
TXN1019,CUST1209,53.7,2026-05-21 20:33:34.635761
TXN1020,CUST1464,99.33,2026-05-05 05:33:34.635762
TXN1021,CUST1277,133.01,2026-05-10 19:33:34.635763
TXN1022,CUST1390,71.81,2026-05-27 09:33:34.635764
TXN1023,CUST1240,72.14,2026-05-30 23:33:34.635765
TXN1024,CUST1348,137.19,2026-05-15 06:33:34.635768
TXN1025,CUST1232,117.57,2026-04-23 19:33:34.635769
TXN1026,CUST1008,121.64,2026-05-19 09:33:34.635770
TXN1027,CUST1168,82.08,2026-05-09 01:33:34.635771
TXN1028,CUST1440,108.48,2026-05-21 08:33:34.635772
TXN1029,CUST1452,73.79,2026-05-06 20:33:34.635773
TXN1030,CUST1326,164.51,2026-04-23 01:33:34.635774
TXN1031,CUST1217,171.76,2026-05-16 00:33:34.635776
TXN1032,CUST1119,27.69,2026-05-04 16:33:34.635777
TXN1033,CUST1168,73.52,2026-05-23 10:33:34.635778
TXN1034,CUST1117,45.17,2026-05-14 15:33:34.635779
TXN1035,CUST1394,87.5,2026-04-28 01:33:34.635780
TXN1036,CUST1352,115.83,2026-05-21 05:33:34.635781
TXN1037,CUST1072,47.52,2026-05-25 15:33:34.635782
TXN1038,CUST1403,73.91,2026-05-17 17:33:34.635783
TXN1039,CUST1064,69.8,2026-04-27 17:33:34.635784
TXN1040,CUST1208,130.36,2026-05-13 12:33:34.635785
TXN1041,CUST1212,123.47,2026-05-29 13:33:34.635786
TXN1042,CUST1072,83.91,2026-05-24 00:33:34.635787
TXN1043,CUST1282,128.84,2026-05-17 20:33:34.635788
TXN1044,CUST1278,92.67,2026-05-09 17:33:34.635789
TXN1045,CUST1487,106.42,2026-05-18 19:33:34.635790
TXN1046,CUST1327,203.67,2026-05-09 14:33:34.635791
TXN1047,CUST1346,187.02,2026-05-21 12:33:34.635792
TXN1048,CUST1374,55.02,2026-05-04 06:33:34.635793
TXN1049,CUST1485,161.49,2026-05-21 12:33:34.635794
TXN1050,CUST1095,160.57,2026-06-02 04:33:34.635795
TXN1051,CUST1168,62.59,2026-04-28 17:33:34.635796
TXN1052,CUST1032,160.94,2026-05-06 00:33:34.635797
TXN1053,CUST1010,196.9,2026-05-17 05:33:34.635798
TXN1054,CUST1307,63.87,2026-05-22 09:33:34.635799
TXN1055,CUST1220,74.12,2026-06-02 18:33:34.635800
TXN1056,CUST1295,170.88,2026-05-09 23:33:34.635801
TXN1057,CUST1102,133.57,2026-04-27 05:33:34.635802
TXN1058,CUST1433,147.57,2026-05-04 20:33:34.635803
TXN1059,CUST1400,137.03,2026-04-30 22:33:34.635804
TXN1060,CUST1271,139.53,2026-05-02 08:33:34.635805
TXN1061,CUST1217,53.68,2026-04-22 14:33:34.635806
TXN1062,CUST1181,172.37,2026-06-01 00:33:34.635807
TXN1063,CUST1088,178.48,2026-04-25 06:33:34.635808
TXN1064,CUST1041,108.53,2026-05-08 06:33:34.635809
TXN1065,CUST1409,117.83,2026-05-02 07:33:34.635810
TXN1066,CUST1076,43.44,2026-05-12 22:33:34.635811
TXN1067,CUST1385,145.71,2026-04-28 14:33:34.635812
TXN1068,CUST1046,148.6,2026-04-25 13:33:34.635813
TXN1069,CUST1162,116.89,2026-04-25 14:33:34.635814
TXN1070,CUST1472,176.22,2026-05-21 21:33:34.635815
TXN1071,CUST1080,103.3,2026-05-01 00:33:34.635816
TXN1072,CUST1316,148.23,2026-04-30 00:33:34.635817
TXN1073,CUST1086,69.02,2026-05-24 07:33:34.635818
TXN1074,CUST1092,118.82,2026-05-08 05:33:34.635819
TXN1075,CUST1150,111.28,2026-04-29 21:33:34.635821
TXN1076,CUST1163,131.27,2026-05-19 02:33:34.635822
TXN1077,CUST1205,101.52,2026-05-24 18:33:34.635823
TXN1078,CUST1432,113.43,2026-05-06 23:33:34.635824
TXN1079,CUST1424,161.3,2026-05-26 00:33:34.635825
TXN1080,CUST1246,98.16,2026-05-07 15:33:34.635826
TXN1081,CUST1361,39.67,2026-05-23 10:33:34.635827
TXN1082,CUST1001,207.48,2026-05-05 04:33:34.635828
TXN1083,CUST1228,189.07,2026-05-01 21:33:34.635829
TXN1084,CUST1295,55.39,2026-05-03 08:33:34.635830
TXN1085,CUST1237,154.49,2026-05-01 09:33:34.635831
TXN1086,CUST1470,94.85,2026-05-05 23:33:34.635832
TXN1087,CUST1422,133.17,2026-05-05 01:33:34.635833
TXN1088,CUST1425,134.71,2026-04-28 08:33:34.635834
TXN1089,CUST1077,108.28,2026-05-28 06:33:34.635835
TXN1090,CUST1116,80.81,2026-05-07 07:33:34.635836
TXN1091,CUST1156,85.47,2026-05-29 23:33:34.635837
TXN1092,CUST1414,74.19,2026-04-25 13:33:34.635838
TXN1093,CUST1103,78.41,2026-05-07 08:33:34.635839
TXN1094,CUST1196,116.64,2026-05-06 13:33:34.635841
TXN1095,CUST1168,84.21,2026-06-01 10:33:34.635841
TXN1096,CUST1367,154.1,2026-05-20 22:33:34.635842
TXN1097,CUST1090,194.36,2026-04-30 11:33:34.635843
TXN1098,CUST1176,91.0,2026-05-15 07:33:34.635844
TXN1099,CUST1123,131.97,2026-06-01 16:33:34.635846
TXN1100,CUST1249,144.98,2026-05-09 09:33:34.635847
TXN1101,CUST1145,143.6,2026-05-18 13:33:34.635848
TXN1102,CUST1491,123.8,2026-05-02 21:33:34.635849
TXN1103,CUST1106,157.13,2026-05-28 12:33:34.635850
TXN1104,CUST1383,144.11,2026-05-30 06:33:34.635851
TXN1105,CUST1436,58.12,2026-04-25 07:33:34.635852
TXN1106,CUST1311,163.46,2026-05-21 12:33:34.635853
TXN1107,CUST1368,164.36,2026-05-20 04:33:34.635854
TXN1108,CUST1468,81.84,2026-05-02 05:33:34.635855
TXN1109,CUST1324,121.9,2026-05-16 09:33:34.635856
TXN1110,CUST1460,154.17,2026-05-26 15:33:34.635857
TXN1111,CUST1124,109.53,2026-05-25 13:33:34.635858
TXN1112,CUST1398,173.65,2026-05-28 11:33:34.635859
TXN1113,CUST1008,238.19,2026-04-30 13:33:34.635860
TXN1114,CUST1266,80.7,2026-05-11 02:33:34.635861
TXN1115,CUST1073,50.95,2026-04-26 17:33:34.635862
TXN1116,CUST1367,135.19,2026-04-22 16:33:34.635863
TXN1117,CUST1226,156.08,2026-05-18 12:33:34.635864
TXN1118,CUST1424,108.46,2026-05-11 11:33:34.635865
TXN1119,CUST1041,192.66,2026-05-12 17:33:34.635866
TXN1120,CUST1378,53.07,2026-04-25 03:33:34.635867
TXN1121,CUST1207,154.65,2026-05-22 11:33:34.635868
TXN1122,CUST1268,89.71,2026-04-28 16:33:34.635869
TXN1123,CUST1335,205.97,2026-05-27 02:33:34.635870
TXN1124,CUST1180,219.63,2026-05-23 03:33:34.635871
TXN1125,CUST1356,81.67,2026-04-25 03:33:34.635872
TXN1126,CUST1325,92.52,2026-04-28 22:33:34.635873
TXN1127,CUST1084,162.98,2026-04-23 20:33:34.635875
TXN1128,CUST1325,100.64,2026-05-13 13:33:34.635876
TXN1129,CUST1111,117.73,2026-04-22 20:33:34.635877
TXN1130,CUST1255,121.27,2026-04-29 17:33:34.635878
TXN1131,CUST1391,24.02,2026-05-21 12:33:34.635879
TXN1132,CUST1006,119.31,2026-05-02 06:33:34.635880
TXN1133,CUST1468,85.51,2026-04-26 23:33:34.635881
TXN1134,CUST1084,95.34,2026-05-19 16:33:34.635882
TXN1135,CUST1211,192.18,2026-04-29 19:33:34.635883
TXN1136,CUST1396,57.17,2026-05-29 05:33:34.635931
TXN1137,CUST1398,160.66,2026-05-14 03:33:34.635934
TXN1138,CUST1321,106.05,2026-04-23 00:33:34.635935
TXN1139,CUST1022,106.01,2026-05-30 21:33:34.635936
TXN1140,CUST1418,159.52,2026-05-28 02:33:34.635937
TXN1141,CUST1391,137.0,2026-05-01 22:33:34.635938
TXN1142,CUST1002,148.53,2026-04-22 21:33:34.635939
TXN1143,CUST1129,168.41,2026-05-24 11:33:34.635940
TXN1144,CUST1303,103.43,2026-04-27 10:33:34.635941
TXN1145,CUST1190,89.39,2026-05-05 06:33:34.635942
TXN1146,CUST1370,65.74,2026-05-03 05:33:34.635943
TXN1147,CUST1013,78.73,2026-05-05 08:33:34.635945
TXN1148,CUST1468,267.45,2026-05-17 04:33:34.635946
TXN1149,CUST1475,182.23,2026-04-22 20:33:34.635947
TXN1150,CUST1119,52.45,2026-04-28 00:33:34.635948
TXN1151,CUST1011,53.88,2026-04-29 19:33:34.635949
TXN1152,CUST1087,144.09,2026-05-10 08:33:34.635950
TXN1153,CUST1011,147.36,2026-05-18 12:33:34.635951
TXN1154,CUST1405,147.44,2026-05-30 06:33:34.635952
TXN1155,CUST1025,107.25,2026-04-30 09:33:34.635953
TXN1156,CUST1307,113.73,2026-05-17 06:33:34.635955
TXN1157,CUST1247,136.39,2026-06-02 12:33:34.635956
TXN1158,CUST1123,124.29,2026-05-22 20:33:34.635957
TXN1159,CUST1149,9.03,2026-05-11 05:33:34.635958
TXN1160,CUST1055,108.51,2026-05-28 20:33:34.635959
TXN1161,CUST1242,77.43,2026-05-14 17:33:34.635960
TXN1162,CUST1364,128.76,2026-05-18 09:33:34.635961
TXN1163,CUST1175,269.26,2026-05-05 10:33:34.635962
TXN1164,CUST1400,138.37,2026-05-02 04:33:34.635963
TXN1165,CUST1224,104.32,2026-05-05 10:33:34.635964
TXN1166,CUST1119,166.09,2026-05-22 22:33:34.635965
TXN1167,CUST1315,144.13,2026-05-09 04:33:34.635966
TXN1168,CUST1185,141.0,2026-05-17 20:33:34.635967
TXN1169,CUST1294,150.34,2026-04-29 00:33:34.635968
TXN1170,CUST1313,222.83,2026-05-06 21:33:34.635969
TXN1171,CUST1306,63.46,2026-04-24 00:33:34.635970
TXN1172,CUST1082,-143.68,2026-05-18 06:33:34.635971
TXN1173,CUST1463,73.68,2026-05-29 12:33:34.635972
TXN1174,CUST1410,147.78,2026-05-05 07:33:34.635973
TXN1175,CUST1214,74.07,2026-05-24 03:33:34.635974
TXN1176,CUST1152,99.13,2026-05-14 00:33:34.635975
TXN1177,CUST1037,105.25,2026-06-02 01:33:34.635976
TXN1178,CUST1360,168.79,2026-05-07 16:33:34.635977
TXN1179,CUST1319,165.92,2026-04-26 09:33:34.635978
TXN1180,CUST1369,57.71,2026-04-23 21:33:34.635979
TXN1181,CUST1059,122.75,2026-05-10 04:33:34.635980
TXN1182,CUST1133,84.52,2026-05-20 03:33:34.635981
TXN1183,CUST1420,57.07,2026-04-25 01:33:34.635983
TXN1184,CUST1205,109.15,2026-05-08 02:33:34.635984
TXN1185,CUST1247,104.58,2026-05-24 16:33:34.635985
TXN1186,CUST1035,241.34,2026-05-06 11:33:34.635986
TXN1187,CUST1453,141.65,2026-05-31 10:33:34.635987
TXN1188,CUST1093,51.12,2026-05-07 00:33:34.635988
TXN1189,CUST1446,91.76,2026-04-28 23:33:34.635989
TXN1190,CUST1455,171.07,2026-05-14 07:33:34.635991
TXN1191,CUST1210,224.42,2026-04-25 07:33:34.635991
TXN1192,CUST1361,40.7,2026-05-04 05:33:34.635992
TXN1193,CUST1399,26.0,2026-05-21 05:33:34.635993
TXN1194,CUST1339,213.55,2026-05-06 10:33:34.635994
TXN1195,CUST1311,139.48,2026-05-16 16:33:34.635995
TXN1196,CUST1358,76.59,2026-05-29 03:33:34.635996
TXN1197,CUST1216,146.73,2026-05-28 03:33:34.635997
TXN1198,CUST1161,-11.79,2026-06-01 04:33:34.635998
TXN1199,CUST1450,120.17,2026-04-23 18:33:34.635999
TXN1200,CUST1453,136.39,2026-06-01 12:33:34.636001
TXN1201,CUST1024,166.21,2026-05-21 03:33:34.636002
TXN1202,CUST1412,69.31,2026-05-13 02:33:34.636003
TXN1203,CUST1299,124.28,2026-05-29 04:33:34.636004
TXN1204,CUST1003,73.73,2026-05-29 23:33:34.636005
TXN1205,CUST1223,132.77,2026-05-24 02:33:34.636006
TXN1206,CUST1372,75.23,2026-04-26 06:33:34.636007
TXN1207,CUST1390,99.59,2026-05-11 04:33:34.636008
TXN1208,CUST1020,70.21,2026-05-28 08:33:34.636009
TXN1209,CUST1452,152.56,2026-05-17 13:33:34.636010
TXN1210,CUST1154,162.92,2026-05-14 18:33:34.636011
TXN1211,CUST1050,108.27,2026-05-18 07:33:34.636012
TXN1212,CUST1179,121.91,2026-05-05 12:33:34.636013
TXN1213,CUST1443,47.57,2026-04-23 14:33:34.636014
TXN1214,CUST1096,105.02,2026-05-02 10:33:34.636015
TXN1215,CUST1105,117.49,2026-05-04 09:33:34.636016
TXN1216,CUST1428,251.04,2026-04-23 18:33:34.636017
TXN1217,CUST1254,64.4,2026-05-11 01:33:34.636018
TXN1218,CUST1117,193.21,2026-05-16 05:33:34.636019
TXN1219,CUST1362,169.84,2026-05-09 01:33:34.636020
TXN1220,CUST1232,134.03,2026-05-02 10:33:34.636022
TXN1221,CUST1066,207.93,2026-05-03 02:33:34.636022
TXN1222,CUST1343,138.61,2026-05-27 12:33:34.636023
TXN1223,CUST1426,139.46,2026-04-26 08:33:34.636024
TXN1224,CUST1428,117.34,2026-05-16 10:33:34.636026
TXN1225,CUST1266,181.18,2026-05-06 04:33:34.636026
TXN1226,CUST1301,174.82,2026-05-29 21:33:34.636028
TXN1227,CUST1434,88.72,2026-04-28 13:33:34.636028
TXN1228,CUST1247,54.04,2026-05-13 05:33:34.636030
TXN1229,CUST1379,109.85,2026-05-07 20:33:34.636031
TXN1230,CUST1188,80.0,2026-05-16 17:33:34.636031
TXN1231,CUST1250,116.82,2026-04-24 01:33:34.636033
TXN1232,CUST1126,181.87,2026-04-23 12:33:34.636034
TXN1233,CUST1272,97.13,2026-05-22 04:33:34.636035
TXN1234,CUST1133,117.86,2026-06-01 17:33:34.636036
TXN1235,CUST1241,122.9,2026-05-04 16:33:34.636037
TXN1236,CUST1018,162.42,2026-05-18 07:33:34.636038
TXN1237,CUST1040,7.66,2026-05-24 20:33:34.636039
TXN1238,CUST1021,89.66,2026-05-15 04:33:34.636040
TXN1239,CUST1407,130.56,2026-05-15 03:33:34.636041
TXN1240,CUST1228,180.0,2026-04-23 13:33:34.636042
TXN1241,CUST1363,95.4,2026-05-24 01:33:34.636043
TXN1242,CUST1288,26.17,2026-04-27 15:33:34.636044
TXN1243,CUST1007,150.99,2026-05-18 15:33:34.636045
TXN1244,CUST1100,88.23,2026-05-29 21:33:34.636046
TXN1245,CUST1244,60.52,2026-05-04 20:33:34.636056
TXN1246,CUST1487,88.78,2026-05-18 10:33:34.636058
TXN1247,CUST1087,110.77,2026-05-10 21:33:34.636059
TXN1248,CUST1304,89.76,2026-04-25 15:33:34.636060
TXN1249,CUST1436,9.72,2026-05-06 14:33:34.636061
TXN1250,CUST1013,164.85,2026-05-18 19:33:34.636062
TXN1251,CUST1342,183.74,2026-05-31 12:33:34.636063
TXN1252,CUST1001,152.58,2026-05-17 03:33:34.636064
TXN1253,CUST1383,63.12,2026-05-22 08:33:34.636065
TXN1254,CUST1299,109.93,2026-05-26 00:33:34.636066
TXN1255,CUST1332,119.67,2026-04-22 19:33:34.636067
TXN1256,CUST1430,149.94,2026-05-28 21:33:34.636068
TXN1257,CUST1067,153.42,2026-04-23 15:33:34.636069
TXN1258,CUST1041,83.29,2026-04-27 22:33:34.636070
TXN1259,CUST1325,124.1,2026-04-28 23:33:34.636071
TXN1260,CUST1119,142.86,2026-05-14 17:33:34.636072
TXN1261,CUST1323,192.79,2026-05-30 05:33:34.636073
TXN1262,CUST1389,155.23,2026-05-05 20:33:34.636074
TXN1263,CUST1111,159.45,2026-05-25 01:33:34.636075
TXN1264,CUST1013,124.19,2026-05-06 17:33:34.636076
TXN1265,CUST1305,190.52,2026-05-06 20:33:34.636078
TXN1266,CUST1235,140.49,2026-05-08 15:33:34.636079
TXN1267,CUST1482,76.95,2026-04-22 16:33:34.636080
TXN1268,CUST1084,190.17,2026-06-02 05:33:34.636081
TXN1269,CUST1132,154.9,2026-05-31 23:33:34.636082
TXN1270,CUST1235,97.85,2026-04-30 13:33:34.636083
TXN1271,CUST1333,96.03,2026-05-19 21:33:34.636084
TXN1272,CUST1147,134.83,2026-05-23 17:33:34.636085
TXN1273,CUST1387,143.16,2026-05-28 18:33:34.636086
TXN1274,CUST1353,129.86,2026-04-30 13:33:34.636087
TXN1275,CUST1028,135.57,2026-05-10 00:33:34.636088
TXN1276,CUST1066,205.0,2026-05-25 08:33:34.636089
TXN1277,CUST1165,173.58,2026-05-31 04:33:34.636090
TXN1278,CUST1233,129.53,2026-04-28 17:33:34.636091
TXN1279,CUST1265,167.07,2026-05-01 11:33:34.636092
TXN1280,CUST1458,68.37,2026-05-10 11:33:34.636093
TXN1281,CUST1432,139.9,2026-05-25 06:33:34.636094
TXN1282,CUST1469,210.47,2026-05-09 02:33:34.636095
TXN1283,CUST1448,109.1,2026-05-24 21:33:34.636096
TXN1284,CUST1166,77.62,2026-04-29 10:33:34.636097
TXN1285,CUST1307,87.4,2026-04-27 00:33:34.636098
TXN1286,CUST1415,65.52,2026-05-24 04:33:34.636099
TXN1287,CUST1309,80.76,2026-05-20 02:33:34.636100
TXN1288,CUST1293,101.47,2026-05-01 02:33:34.636101
TXN1289,CUST1403,49.72,2026-05-27 19:33:34.636102
TXN1290,CUST1009,120.78,2026-04-30 11:33:34.636104
TXN1291,CUST1198,165.11,2026-04-25 16:33:34.636105
TXN1292,CUST1118,74.61,2026-05-08 16:33:34.636106
TXN1293,CUST1274,195.96,2026-06-03 00:33:34.636107
TXN1294,CUST1080,-145.54,2026-05-22 07:33:34.636108
TXN1295,CUST1467,171.53,2026-04-27 11:33:34.636109
TXN1296,CUST1093,87.11,2026-05-27 22:33:34.636110
TXN1297,CUST1270,162.73,2026-05-28 13:33:34.636111
TXN1298,CUST1339,65.4,2026-05-11 01:33:34.636112
TXN1299,CUST1358,164.51,2026-05-23 10:33:34.636113
TXN1300,CUST1369,128.59,2026-04-30 01:33:34.636114
TXN1301,CUST1261,147.66,2026-05-26 16:33:34.636115
TXN1302,CUST1135,61.22,2026-05-29 10:33:34.636116
TXN1303,CUST1281,75.25,2026-05-05 22:33:34.636117
TXN1304,CUST1268,149.86,2026-04-27 03:33:34.636118
TXN1305,CUST1173,72.58,2026-06-02 00:33:34.636119
TXN1306,CUST1469,143.16,2026-05-28 12:33:34.636120
TXN1307,CUST1000,51.64,2026-06-02 11:33:34.636121
TXN1308,CUST1320,162.41,2026-05-18 20:33:34.636122
TXN1309,CUST1064,58.37,2026-04-30 10:33:34.636123
TXN1310,CUST1382,147.61,2026-04-30 11:33:34.636124
TXN1311,CUST1477,151.28,2026-05-23 23:33:34.636125
TXN1312,CUST1290,85.16,2026-05-09 00:33:34.636126
TXN1313,CUST1121,149.1,2026-05-20 07:33:34.636127
TXN1314,CUST1107,133.02,2026-06-02 10:33:34.636128
TXN1315,CUST1429,93.06,2026-05-26 16:33:34.636129
TXN1316,CUST1177,69.57,2026-05-22 19:33:34.636130
TXN1317,CUST1494,21.87,2026-05-31 21:33:34.636131
TXN1318,CUST1207,137.48,2026-05-28 17:33:34.636132
TXN1319,CUST1167,41.76,2026-05-02 11:33:34.636133
TXN1320,CUST1311,124.77,2026-05-16 03:33:34.636134
TXN1321,CUST1031,106.83,2026-05-11 16:33:34.636135
TXN1322,CUST1120,153.96,2026-05-29 06:33:34.636136
TXN1323,CUST1044,104.9,2026-05-02 07:33:34.636137
TXN1324,CUST1319,103.53,2026-05-31 09:33:34.636138
TXN1325,CUST1158,156.59,2026-05-13 19:33:34.636140
TXN1326,CUST1375,136.75,2026-05-14 23:33:34.636141
TXN1327,CUST1210,135.81,2026-04-30 22:33:34.636142
TXN1328,CUST1398,143.46,2026-05-18 16:33:34.636143
TXN1329,CUST1108,43.22,2026-05-12 05:33:34.636144
TXN1330,CUST1255,157.84,2026-05-08 19:33:34.636145
TXN1331,CUST1453,150.62,2026-05-29 11:33:34.636146
TXN1332,CUST1412,69.17,2026-05-14 20:33:34.636147
TXN1333,CUST1378,107.8,2026-05-12 15:33:34.636148
TXN1334,CUST1342,118.03,2026-05-24 16:33:34.636149
TXN1335,CUST1132,113.28,2026-04-23 18:33:34.636150
TXN1336,CUST1466,136.69,2026-05-07 21:33:34.636151
TXN1337,CUST1299,191.57,2026-06-01 06:33:34.636152
TXN1338,CUST1020,174.09,2026-05-03 02:33:34.636153
